target_word,similar_word,similarity_score,method,model
人道主義,主義,0.9996436238288879,cosine,fasttext
人道主義,人生,0.9996086359024048,cosine,fasttext
人道主義,一篇,0.999592661857605,cosine,fasttext
人道主義,欣賞,0.9995902180671692,cosine,fasttext
人道主義,寫出,0.999585747718811,cosine,fasttext
人道主義,來說,0.9995851516723633,cosine,fasttext
人道主義,藝術家,0.9995850324630737,cosine,fasttext
人道主義,封建主義,0.9995794296264648,cosine,fasttext
人道主義,個人主義,0.9995790123939514,cosine,fasttext
人道主義,一方面,0.9995754957199097,cosine,fasttext
人道主義,力量,0.9995740652084351,cosine,fasttext
人道主義,人類,0.9995726346969604,cosine,fasttext
人道主義,來看,0.9995710253715515,cosine,fasttext
人道主義,創作經驗,0.9995707273483276,cosine,fasttext
人道主義,文章,0.9995697736740112,cosine,fasttext
人道主義,自然,0.9995689392089844,cosine,fasttext
人道主義,目的,0.999566912651062,cosine,fasttext
人道主義,理論,0.9995664954185486,cosine,fasttext
人道主義,一本,0.9995657801628113,cosine,fasttext
人道主義,劇評,0.9995654821395874,cosine,fasttext
