word,x,y,node_id
人道,0.25860633126980154,-0.03978856670995124,0
地理,0.15204454076974738,0.3218924387822171,1
子弟,-0.27093039861321333,0.09169945061191495,2
西方,0.12542564735726128,0.09347463682069744,3
各族,0.07051306824163546,-0.07495422919995857,4
羣起,-0.1325499414277836,-0.06413189416679399,5
三大,0.5063808361037005,-0.22500820690629553,6
建設,0.14711409433539274,0.24926855009766036,7
化爲,-0.08739607507038312,0.17577436216543188,8
留戀,-0.11037783098288748,-0.15640179135656926,9
文化節,0.23396756616609587,0.10277003380324666,10
歷史,0.9079701796744621,0.2679699987640547,11
國家,-0.21371180971390014,-0.1624276376163047,12
傳統,-0.25859867430940603,0.6333171945861781,13
共同,0.519416620162745,0.18407420677168715,14
代表,0.8189973020497844,-0.02495720409524995,15
殖民地,0.027296633843522447,0.4264388166918573,16
促進,-0.06722850098733428,0.9034412882317661,17
特殊,0.08530032374571969,-0.44102922265890626,18
人民,-0.5258634108884658,0.3635816529022567,19
婦女,0.16330660497745267,0.8957483077887476,20
之一,-0.6873912877471262,-0.7298906322285159,21
稱爲,0.5069111713655583,0.35920297033637105,22
新山,-0.8756040013347063,-0.4267793309880534,23
大都,-0.5552099055383819,-0.7417814507809407,24
服裝,-0.7555410813966074,-0.597712035700621,25
紗籠,-0.2044915272124717,-0.34375921333343895,26
印度,0.49124855314087995,0.568520358158927,27
等等,0.4528650302641429,0.8146158443888103,28
活動,-0.7668305406225266,0.6275278822955235,29
開闢,0.6348310586857822,-0.8057544512462891,30
土地,0.054836519059119224,0.658650446866983,31
人口,0.7027453025468771,0.08088031674795385,32
今日,-0.5496097313772312,0.77434795440534,33
成爲,-0.6833640245391247,-0.504356093389056,34
印度人,0.6149516750658924,-0.2606090861106943,35
星馬,0.6057579201863522,-0.6242501060306018,36
哲學,0.3289743498354108,0.8727868280505033,37
一文,-0.9520906774796016,-0.08183802448507853,38
一篇,0.830991462773652,0.17406299460389274,39
愛好,0.0638298109733167,0.8837988730385068,40
衡量,0.24562950978073944,-0.9226029728324143,41
出於,-0.3469395386307761,-0.7959701914300005,42
李君,0.10593746647670832,-0.8595789737166419,43
戀愛,-0.7678858282478881,0.47637092886434845,44
表達,-0.8112774280620088,0.23625389133356373,45
出版,-0.12836054484362647,-0.9999999999999999,46
藝術,0.8038794566628735,0.3324132352780668,47
應有,0.8319510438783351,-0.3039919601763311,48
基礎,0.7122405774448115,-0.45444603257347704,49
劇本,0.5030535201685258,-0.761192715042175,50
演出,0.38185824635710675,-0.8189810715626225,51
外來,-0.1951713802660786,0.8451769183018313,52
華僑,-0.34898832486499304,0.8685989150435365,53
南洋,-0.7082368504022565,-0.07089838800609197,54
宗教,-0.5092076317105548,0.7052288696946382,55
尊重,-0.9336316017841741,0.04358060360089478,56
交通,0.7050565228629327,-0.6546821199623314,57
回教,-0.8763239887538945,-0.3475643776201636,58
他人,-0.0037053096434805327,-0.9178600984638624,59
爭取,-0.9403318879979111,0.19250981805067083,60
居住,-0.366914655019754,-0.9132033019933751,61
一般,0.4846569568740401,0.7008259563488846,62
獨立,-0.963476758645615,-0.20909020611901746,63
消滅,0.680492632335953,0.5271157978639803,64
目前,0.8382026126778298,-0.11642875478911958,65
